,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Sales Method
3123,7/2/21,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,50.0,550.0,275000.0,82500.0,In-store
3124,7/2/21,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,45.0,300.0,135000.0,47250.0,In-store
3125,7/2/21,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,40.0,225.0,90000.0,27000.0,In-store
3126,7/2/21,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,40.0,175.0,70000.0,21000.0,In-store
3127,7/2/21,Midwest,Wisconsin,Milwaukee,Men's Apparel,50.0,200.0,100000.0,50000.0,In-store
3128,7/2/21,Midwest,Wisconsin,Milwaukee,Women's Apparel,55.0,375.0,206250.0,82500.0,In-store
3129,8/3/21,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,50.0,525.0,262500.0,78750.0,In-store
3130,8/3/21,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,45.0,300.0,135000.0,47250.0,In-store
3131,8/3/21,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,40.0,225.0,90000.0,27000.0,In-store
3132,8/3/21,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,40.0,200.0,80000.0,24000.0,In-store
3133,8/3/21,Midwest,Wisconsin,Milwaukee,Men's Apparel,50.0,175.0,87500.0,43750.0,In-store
3134,8/3/21,Midwest,Wisconsin,Milwaukee,Women's Apparel,55.0,350.0,192500.0,77000.0,In-store
3135,9/4/21,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,35.0,475.0,166250.0,49875.0,In-store
3136,9/4/21,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,30.0,250.0,75000.0,26250.0,In-store
3137,9/4/21,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,25.0,150.0,37500.0,11250.0,In-store
3138,9/4/21,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,25.0,125.0,31250.0,9375.0,In-store
3139,9/4/21,Midwest,Wisconsin,Milwaukee,Men's Apparel,35.0,125.0,43750.0,21875.0,In-store
3140,9/4/21,Midwest,Wisconsin,Milwaukee,Women's Apparel,40.0,200.0,80000.0,32000.0,In-store
3141,10/3/21,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,45.0,375.0,168750.0,50625.0,In-store
3142,10/3/21,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,35.0,225.0,78750.0,27563.0,In-store
3143,10/3/21,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,35.0,125.0,43750.0,13125.0,In-store
3144,10/3/21,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,35.0,125.0,43750.0,13125.0,In-store
3145,10/3/21,Midwest,Wisconsin,Milwaukee,Men's Apparel,45.0,125.0,56250.0,28125.0,In-store
3146,10/3/21,Midwest,Wisconsin,Milwaukee,Women's Apparel,50.0,250.0,125000.0,50000.0,In-store
3147,11/3/21,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,45.0,400.0,180000.0,54000.0,In-store
3148,11/3/21,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,35.0,300.0,105000.0,36750.0,In-store
3149,11/3/21,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,35.0,245.0,85750.0,25725.0,In-store
3150,11/3/21,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,35.0,225.0,78750.0,23625.0,In-store
3151,11/3/21,Midwest,Wisconsin,Milwaukee,Men's Apparel,60.0,200.0,120000.0,60000.0,In-store
3152,11/3/21,Midwest,Wisconsin,Milwaukee,Women's Apparel,65.0,300.0,195000.0,78000.0,In-store
3153,12/2/21,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,60.0,550.0,330000.0,99000.0,In-store
3154,12/2/21,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,50.0,350.0,175000.0,61250.0,In-store
3155,12/2/21,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,50.0,300.0,150000.0,45000.0,In-store
3156,12/2/21,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,50.0,250.0,125000.0,37500.0,In-store
3157,12/2/21,Midwest,Wisconsin,Milwaukee,Men's Apparel,60.0,250.0,150000.0,75000.0,In-store
3158,12/2/21,Midwest,Wisconsin,Milwaukee,Women's Apparel,65.0,350.0,227500.0,91000.0,In-store
3159,1/10/21,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,35.0,500.0,175000.0,70000.0,In-store
3160,1/10/21,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,35.0,300.0,105000.0,42000.0,In-store
3161,1/10/21,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,25.0,300.0,75000.0,26250.0,In-store
3162,1/10/21,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,30.0,150.0,45000.0,15750.0,In-store
3163,1/10/21,Midwest,Wisconsin,Milwaukee,Men's Apparel,45.0,200.0,90000.0,27000.0,In-store
3164,1/10/21,Midwest,Wisconsin,Milwaukee,Women's Apparel,35.0,300.0,105000.0,42000.0,In-store
3165,2/10/21,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,35.0,550.0,192500.0,77000.0,In-store
3166,2/10/21,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,35.0,200.0,70000.0,28000.0,In-store
3167,2/10/21,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,25.0,250.0,62500.0,21875.0,In-store
3168,2/10/21,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,30.0,125.0,37500.0,13125.0,In-store
3169,2/10/21,Midwest,Indiana,Indianapolis,Men's Apparel,45.0,200.0,90000.0,27000.0,In-store
3170,2/10/21,Midwest,Indiana,Indianapolis,Women's Apparel,20.0,300.0,60000.0,24000.0,In-store
3171,3/9/21,Midwest,Indiana,Indianapolis,Men's Street Footwear,25.0,520.0,130000.0,52000.0,In-store
3172,3/9/21,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,25.0,225.0,56250.0,22500.0,In-store
3173,3/9/21,Midwest,Indiana,Indianapolis,Women's Street Footwear,15.0,275.0,41250.0,14438.0,In-store
3174,3/9/21,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,20.0,125.0,25000.0,8750.0,In-store
3175,3/9/21,Midwest,Indiana,Indianapolis,Men's Apparel,35.0,175.0,61250.0,18375.0,In-store
3176,3/9/21,Midwest,Indiana,Indianapolis,Women's Apparel,25.0,275.0,68750.0,27500.0,In-store
3177,4/10/21,Midwest,Indiana,Indianapolis,Men's Street Footwear,25.0,500.0,125000.0,50000.0,In-store
3178,4/10/21,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,25.0,200.0,50000.0,20000.0,In-store
3179,4/10/21,Midwest,Indiana,Indianapolis,Women's Street Footwear,15.0,200.0,30000.0,10500.0,In-store
3180,4/10/21,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,20.0,125.0,25000.0,8750.0,In-store
3181,4/10/21,Midwest,Indiana,Indianapolis,Men's Apparel,65.0,150.0,97500.0,29250.0,In-store
3182,4/10/21,Midwest,Indiana,Indianapolis,Women's Apparel,50.0,275.0,137500.0,55000.0,In-store
3183,5/11/21,Midwest,Indiana,Indianapolis,Men's Street Footwear,60.0,545.0,327000.0,130800.0,In-store
3184,5/11/21,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,40.0,250.0,100000.0,40000.0,In-store
3185,5/11/21,Midwest,Indiana,Indianapolis,Women's Street Footwear,35.0,225.0,78750.0,27563.0,In-store
3186,5/11/21,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,35.0,175.0,61250.0,21438.0,In-store
3187,5/11/21,Midwest,Indiana,Indianapolis,Men's Apparel,45.0,200.0,90000.0,27000.0,In-store
3188,5/11/21,Midwest,Indiana,Indianapolis,Women's Apparel,55.0,325.0,178750.0,71500.0,In-store
3189,6/10/21,Midwest,Indiana,Indianapolis,Men's Street Footwear,40.0,575.0,230000.0,92000.0,In-store
3190,6/10/21,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,35.0,325.0,113750.0,45500.0,In-store
3191,6/10/21,Midwest,Indiana,Indianapolis,Women's Street Footwear,30.0,200.0,60000.0,21000.0,In-store
3192,6/10/21,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,30.0,175.0,52500.0,18375.0,In-store
3193,6/10/21,Midwest,Indiana,Indianapolis,Men's Apparel,40.0,175.0,70000.0,21000.0,In-store
3194,6/10/21,Midwest,Indiana,Indianapolis,Women's Apparel,60.0,325.0,195000.0,78000.0,In-store
3195,7/9/21,Midwest,Indiana,Indianapolis,Men's Street Footwear,55.0,550.0,302500.0,121000.0,In-store
3196,7/9/21,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,50.0,300.0,150000.0,60000.0,In-store
3197,7/9/21,Midwest,Indiana,Indianapolis,Women's Street Footwear,45.0,225.0,101250.0,35438.0,In-store
3198,7/9/21,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,45.0,175.0,78750.0,27563.0,In-store
3199,7/9/21,Midwest,Indiana,Indianapolis,Men's Apparel,55.0,200.0,110000.0,33000.0,In-store
3200,7/9/21,Midwest,Indiana,Indianapolis,Women's Apparel,60.0,375.0,225000.0,90000.0,In-store
3201,8/10/21,Midwest,Indiana,Indianapolis,Men's Street Footwear,50.0,525.0,262500.0,105000.0,In-store
3202,8/10/21,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,45.0,300.0,135000.0,54000.0,In-store
3203,8/10/21,Midwest,Indiana,Indianapolis,Women's Street Footwear,40.0,225.0,90000.0,31500.0,In-store
3204,8/10/21,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,40.0,200.0,80000.0,28000.0,In-store
3205,8/10/21,Midwest,Indiana,Indianapolis,Men's Apparel,50.0,175.0,87500.0,26250.0,In-store
3206,8/10/21,Midwest,Indiana,Indianapolis,Women's Apparel,55.0,350.0,192500.0,77000.0,In-store
3207,9/11/21,Midwest,Indiana,Indianapolis,Men's Street Footwear,35.0,475.0,166250.0,66500.0,In-store
3208,9/11/21,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,30.0,275.0,82500.0,33000.0,In-store
3209,9/11/21,Midwest,Indiana,Indianapolis,Women's Street Footwear,25.0,175.0,43750.0,15313.0,In-store
3210,9/11/21,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,25.0,150.0,37500.0,13125.0,In-store
3211,9/11/21,Midwest,Indiana,Indianapolis,Men's Apparel,35.0,150.0,52500.0,15750.0,In-store
3212,9/11/21,Midwest,Indiana,Indianapolis,Women's Apparel,40.0,225.0,90000.0,36000.0,In-store
3213,10/10/21,Midwest,Indiana,Indianapolis,Men's Street Footwear,45.0,400.0,180000.0,72000.0,In-store
3214,10/10/21,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,35.0,250.0,87500.0,35000.0,In-store
3215,10/10/21,Midwest,Indiana,Indianapolis,Women's Street Footwear,35.0,150.0,52500.0,18375.0,In-store
3216,10/10/21,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,35.0,150.0,52500.0,18375.0,In-store
3217,10/10/21,Midwest,Indiana,Indianapolis,Men's Apparel,45.0,150.0,67500.0,20250.0,In-store
3218,10/10/21,Midwest,Indiana,Indianapolis,Women's Apparel,50.0,275.0,137500.0,55000.0,In-store
3219,11/10/21,Midwest,Indiana,Indianapolis,Men's Street Footwear,45.0,425.0,191250.0,76500.0,In-store
3220,11/10/21,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,35.0,325.0,113750.0,45500.0,In-store
3221,11/10/21,Midwest,Indiana,Indianapolis,Women's Street Footwear,35.0,270.0,94500.0,33075.0,In-store
3222,11/10/21,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,35.0,275.0,96250.0,33688.0,In-store
3223,11/10/21,Midwest,Indiana,Indianapolis,Men's Apparel,60.0,250.0,150000.0,45000.0,In-store
3224,11/10/21,Midwest,Indiana,Indianapolis,Women's Apparel,65.0,350.0,227500.0,91000.0,In-store
3225,12/9/21,Midwest,Indiana,Indianapolis,Men's Street Footwear,60.0,600.0,360000.0,144000.0,In-store
3226,12/9/21,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,50.0,400.0,200000.0,80000.0,In-store
3227,12/9/21,Midwest,Indiana,Indianapolis,Women's Street Footwear,50.0,350.0,175000.0,61250.0,In-store
3228,12/9/21,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,50.0,300.0,150000.0,52500.0,In-store
3229,12/9/21,Midwest,Indiana,Indianapolis,Men's Apparel,60.0,300.0,180000.0,54000.0,In-store
3230,12/9/21,Midwest,Indiana,Indianapolis,Women's Apparel,65.0,400.0,260000.0,104000.0,In-store
3231,1/17/21,Midwest,Indiana,Indianapolis,Men's Street Footwear,35.0,500.0,175000.0,70000.0,In-store
3232,1/17/21,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,35.0,300.0,105000.0,42000.0,In-store
3233,1/17/21,Midwest,Indiana,Indianapolis,Women's Street Footwear,25.0,300.0,75000.0,30000.0,In-store
3234,1/17/21,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,30.0,150.0,45000.0,18000.0,In-store
3235,1/17/21,Midwest,Indiana,Indianapolis,Men's Apparel,45.0,200.0,90000.0,36000.0,In-store
3236,1/17/21,Midwest,Indiana,Indianapolis,Women's Apparel,35.0,300.0,105000.0,42000.0,In-store
3237,2/17/21,Midwest,Indiana,Indianapolis,Men's Street Footwear,35.0,550.0,192500.0,77000.0,In-store
3238,2/17/21,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,40.0,200.0,80000.0,32000.0,In-store
3239,2/17/21,Midwest,Indiana,Indianapolis,Women's Street Footwear,30.0,300.0,90000.0,36000.0,In-store
3240,2/17/21,Northeast,West Virginia,Charleston,Women's Athletic Footwear,35.0,175.0,61250.0,24500.0,In-store
3241,2/17/21,Northeast,West Virginia,Charleston,Men's Apparel,50.0,250.0,125000.0,50000.0,In-store
3242,2/17/21,Northeast,West Virginia,Charleston,Women's Apparel,25.0,350.0,87500.0,35000.0,In-store
3243,3/16/21,Northeast,West Virginia,Charleston,Men's Street Footwear,30.0,570.0,171000.0,68400.0,In-store
3244,3/16/21,Northeast,West Virginia,Charleston,Men's Athletic Footwear,30.0,275.0,82500.0,33000.0,In-store
3245,3/16/21,Northeast,West Virginia,Charleston,Women's Street Footwear,20.0,325.0,65000.0,26000.0,In-store
3246,3/16/21,Northeast,West Virginia,Charleston,Women's Athletic Footwear,25.0,175.0,43750.0,17500.0,In-store
3247,3/16/21,Northeast,West Virginia,Charleston,Men's Apparel,40.0,225.0,90000.0,36000.0,In-store
3248,3/16/21,Northeast,West Virginia,Charleston,Women's Apparel,30.0,325.0,97500.0,39000.0,In-store
3249,4/17/21,Northeast,West Virginia,Charleston,Men's Street Footwear,30.0,550.0,165000.0,66000.0,In-store
3250,4/17/21,Northeast,West Virginia,Charleston,Men's Athletic Footwear,30.0,250.0,75000.0,30000.0,In-store
3251,4/17/21,Northeast,West Virginia,Charleston,Women's Street Footwear,20.0,250.0,50000.0,20000.0,In-store
3252,4/17/21,Northeast,West Virginia,Charleston,Women's Athletic Footwear,25.0,175.0,43750.0,17500.0,In-store
3253,4/17/21,Northeast,West Virginia,Charleston,Men's Apparel,65.0,200.0,130000.0,52000.0,In-store
3254,4/17/21,Northeast,West Virginia,Charleston,Women's Apparel,50.0,325.0,162500.0,65000.0,In-store
3255,5/18/21,Northeast,West Virginia,Charleston,Men's Street Footwear,60.0,595.0,357000.0,142800.0,In-store
3256,5/18/21,Northeast,West Virginia,Charleston,Men's Athletic Footwear,40.0,300.0,120000.0,48000.0,In-store
3257,5/18/21,Northeast,West Virginia,Charleston,Women's Street Footwear,35.0,275.0,96250.0,38500.0,In-store
3258,5/18/21,Northeast,West Virginia,Charleston,Women's Athletic Footwear,35.0,200.0,70000.0,28000.0,In-store
3259,5/18/21,Northeast,West Virginia,Charleston,Men's Apparel,45.0,225.0,101250.0,40500.0,In-store
3260,5/18/21,Northeast,West Virginia,Charleston,Women's Apparel,55.0,350.0,192500.0,77000.0,In-store
3261,6/17/21,Northeast,West Virginia,Charleston,Men's Street Footwear,45.0,600.0,270000.0,108000.0,In-store
3262,6/17/21,Northeast,West Virginia,Charleston,Men's Athletic Footwear,40.0,425.0,170000.0,68000.0,In-store
3263,6/17/21,Northeast,West Virginia,Charleston,Women's Street Footwear,35.0,300.0,105000.0,42000.0,In-store
3264,6/17/21,Northeast,West Virginia,Charleston,Women's Athletic Footwear,35.0,275.0,96250.0,38500.0,In-store
3265,6/17/21,Northeast,West Virginia,Charleston,Men's Apparel,45.0,275.0,123750.0,49500.0,In-store
3266,6/17/21,Northeast,West Virginia,Charleston,Women's Apparel,65.0,425.0,276250.0,110500.0,In-store
3267,7/16/21,Northeast,West Virginia,Charleston,Men's Street Footwear,60.0,650.0,390000.0,156000.0,In-store
3268,7/16/21,Northeast,West Virginia,Charleston,Men's Athletic Footwear,55.0,400.0,220000.0,88000.0,In-store
3269,7/16/21,Northeast,West Virginia,Charleston,Women's Street Footwear,50.0,325.0,162500.0,65000.0,In-store
3270,7/16/21,Northeast,West Virginia,Charleston,Women's Athletic Footwear,50.0,275.0,137500.0,55000.0,In-store
3271,7/16/21,Northeast,West Virginia,Charleston,Men's Apparel,60.0,300.0,180000.0,72000.0,In-store
3272,7/16/21,Northeast,West Virginia,Charleston,Women's Apparel,65.0,475.0,308750.0,123500.0,In-store
3273,8/17/21,Northeast,West Virginia,Charleston,Men's Street Footwear,50.0,525.0,262500.0,105000.0,In-store
3274,8/17/21,Northeast,West Virginia,Charleston,Men's Athletic Footwear,45.0,300.0,135000.0,54000.0,In-store
3275,8/17/21,Northeast,West Virginia,Charleston,Women's Street Footwear,40.0,300.0,120000.0,48000.0,In-store
3276,8/17/21,Northeast,West Virginia,Charleston,Women's Athletic Footwear,40.0,275.0,110000.0,44000.0,In-store
3277,8/17/21,Northeast,West Virginia,Charleston,Men's Apparel,50.0,250.0,125000.0,50000.0,In-store
3278,8/17/21,Northeast,West Virginia,Charleston,Women's Apparel,55.0,425.0,233750.0,93500.0,In-store
3279,9/18/21,Northeast,West Virginia,Charleston,Men's Street Footwear,35.0,550.0,192500.0,77000.0,In-store
3280,9/18/21,Northeast,West Virginia,Charleston,Men's Athletic Footwear,30.0,350.0,105000.0,42000.0,In-store
3281,9/18/21,Northeast,West Virginia,Charleston,Women's Street Footwear,25.0,250.0,62500.0,25000.0,In-store
3282,9/18/21,Northeast,West Virginia,Charleston,Women's Athletic Footwear,25.0,225.0,56250.0,22500.0,In-store
3283,9/18/21,Northeast,West Virginia,Charleston,Men's Apparel,35.0,225.0,78750.0,31500.0,In-store
3284,9/18/21,Northeast,West Virginia,Charleston,Women's Apparel,40.0,300.0,120000.0,48000.0,In-store
3285,10/17/21,Northeast,West Virginia,Charleston,Men's Street Footwear,45.0,425.0,191250.0,76500.0,In-store
3286,10/17/21,Northeast,West Virginia,Charleston,Men's Athletic Footwear,35.0,275.0,96250.0,38500.0,In-store
3287,10/17/21,Northeast,West Virginia,Charleston,Women's Street Footwear,35.0,175.0,61250.0,24500.0,In-store
3288,10/17/21,Northeast,West Virginia,Charleston,Women's Athletic Footwear,35.0,175.0,61250.0,24500.0,In-store
3289,10/17/21,Northeast,West Virginia,Charleston,Men's Apparel,45.0,175.0,78750.0,31500.0,In-store
3290,10/17/21,Northeast,West Virginia,Charleston,Women's Apparel,50.0,300.0,150000.0,60000.0,In-store
3291,11/17/21,Northeast,West Virginia,Charleston,Men's Street Footwear,45.0,450.0,202500.0,81000.0,In-store
3292,11/17/21,Northeast,West Virginia,Charleston,Men's Athletic Footwear,35.0,350.0,122500.0,49000.0,In-store
3293,11/17/21,Northeast,West Virginia,Charleston,Women's Street Footwear,35.0,295.0,103250.0,41300.0,In-store
3294,11/17/21,Northeast,West Virginia,Charleston,Women's Athletic Footwear,40.0,325.0,130000.0,52000.0,In-store
3295,11/17/21,Northeast,West Virginia,Charleston,Men's Apparel,65.0,300.0,195000.0,78000.0,In-store
3296,11/17/21,Northeast,West Virginia,Charleston,Women's Apparel,70.0,400.0,280000.0,112000.0,In-store
3297,12/16/21,Northeast,West Virginia,Charleston,Men's Street Footwear,65.0,650.0,422500.0,169000.0,In-store
3298,12/16/21,Northeast,West Virginia,Charleston,Men's Athletic Footwear,55.0,450.0,247500.0,99000.0,In-store
3299,12/16/21,Northeast,West Virginia,Charleston,Women's Street Footwear,55.0,400.0,220000.0,88000.0,In-store
3300,12/16/21,Northeast,West Virginia,Charleston,Women's Athletic Footwear,55.0,350.0,192500.0,77000.0,In-store
3301,12/16/21,Northeast,West Virginia,Charleston,Men's Apparel,65.0,350.0,227500.0,91000.0,In-store
3302,12/16/21,Northeast,West Virginia,Charleston,Women's Apparel,70.0,450.0,315000.0,126000.0,In-store
3303,1/24/21,Northeast,West Virginia,Charleston,Men's Street Footwear,35.0,425.0,148750.0,59500.0,In-store
3304,1/24/21,Northeast,West Virginia,Charleston,Men's Athletic Footwear,35.0,225.0,78750.0,27563.0,In-store
3305,1/24/21,Northeast,West Virginia,Charleston,Women's Street Footwear,25.0,225.0,56250.0,19688.0,In-store
3306,1/24/21,Northeast,West Virginia,Charleston,Women's Athletic Footwear,30.0,75.0,22500.0,7875.0,In-store
3307,1/24/21,Northeast,West Virginia,Charleston,Men's Apparel,45.0,125.0,56250.0,16875.0,In-store
3308,1/24/21,Northeast,West Virginia,Charleston,Women's Apparel,35.0,225.0,78750.0,23625.0,In-store
3309,2/22/21,Northeast,West Virginia,Charleston,Men's Street Footwear,35.0,475.0,166250.0,66500.0,In-store
3310,2/22/21,Northeast,West Virginia,Charleston,Men's Athletic Footwear,35.0,125.0,43750.0,15313.0,In-store
3311,2/22/21,Northeast,West Virginia,Charleston,Women's Street Footwear,25.0,175.0,43750.0,15313.0,In-store
3312,2/22/21,Northeast,Maryland,Baltimore,Women's Athletic Footwear,30.0,50.0,15000.0,5250.0,In-store
3313,2/22/21,Northeast,Maryland,Baltimore,Men's Apparel,45.0,125.0,56250.0,16875.0,In-store
3314,2/22/21,Northeast,Maryland,Baltimore,Women's Apparel,35.0,225.0,78750.0,23625.0,In-store
3315,3/20/21,Northeast,Maryland,Baltimore,Men's Street Footwear,35.0,445.0,155750.0,62300.0,In-store
3316,3/20/21,Northeast,Maryland,Baltimore,Men's Athletic Footwear,35.0,150.0,52500.0,18375.0,In-store
3317,3/20/21,Northeast,Maryland,Baltimore,Women's Street Footwear,25.0,175.0,43750.0,15313.0,In-store
3318,3/20/21,Northeast,Maryland,Baltimore,Women's Athletic Footwear,30.0,25.0,7500.0,2625.0,In-store
3319,3/20/21,Northeast,Maryland,Baltimore,Men's Apparel,45.0,75.0,33750.0,10125.0,In-store
3320,3/20/21,Northeast,Maryland,Baltimore,Women's Apparel,35.0,175.0,61250.0,18375.0,In-store
3321,4/21/21,Northeast,Maryland,Baltimore,Men's Street Footwear,35.0,425.0,148750.0,59500.0,In-store
3322,4/21/21,Northeast,Maryland,Baltimore,Men's Athletic Footwear,35.0,125.0,43750.0,15313.0,In-store
3323,4/21/21,Northeast,Maryland,Baltimore,Women's Street Footwear,25.0,125.0,31250.0,10938.0,In-store
3324,4/21/21,Northeast,Maryland,Baltimore,Women's Athletic Footwear,30.0,50.0,15000.0,5250.0,In-store
3325,4/21/21,Northeast,Maryland,Baltimore,Men's Apparel,45.0,50.0,22500.0,6750.0,In-store
3326,4/21/21,Northeast,Maryland,Baltimore,Women's Apparel,35.0,200.0,70000.0,21000.0,In-store
3327,5/20/21,Northeast,Maryland,Baltimore,Men's Street Footwear,50.0,470.0,235000.0,94000.0,In-store
3328,5/20/21,Northeast,Maryland,Baltimore,Men's Athletic Footwear,45.0,175.0,78750.0,27563.0,In-store
3329,5/20/21,Northeast,Maryland,Baltimore,Women's Street Footwear,40.0,150.0,60000.0,21000.0,In-store
3330,5/20/21,Northeast,Maryland,Baltimore,Women's Athletic Footwear,40.0,100.0,40000.0,14000.0,In-store
3331,5/20/21,Northeast,Maryland,Baltimore,Men's Apparel,50.0,125.0,62500.0,18750.0,In-store
3332,5/20/21,Northeast,Maryland,Baltimore,Women's Apparel,55.0,250.0,137500.0,41250.0,In-store
3333,6/22/21,Northeast,Maryland,Baltimore,Men's Street Footwear,50.0,500.0,250000.0,100000.0,In-store
3334,6/22/21,Northeast,Maryland,Baltimore,Men's Athletic Footwear,45.0,250.0,112500.0,39375.0,In-store
3335,6/22/21,Northeast,Maryland,Baltimore,Women's Street Footwear,40.0,175.0,70000.0,24500.0,In-store
3336,6/22/21,Northeast,Maryland,Baltimore,Women's Athletic Footwear,40.0,150.0,60000.0,21000.0,In-store
